subscriber_id,first_name,last_name,email,signup_date,signup_source,country,gender,age_group,status
SUB1455,First1455,Last1455,user1455@email.com,2023-12-22,Website Popup,United Kingdom,Female,55+,Unsubscribed
SUB1456,First1456,Last1456,user1456@email.com,2023-07-15,Referral,United Kingdom,Male,25-34,Active
SUB1457,First1457,Last1457,user1457@email.com,2023-12-14,Website Popup,United States,Female,35-44,Active
SUB1458,First1458,Last1458,user1458@email.com,2023-08-03,Social Media,United States,Male,45-54,Active
SUB1459,First1459,Last1459,user1459@email.com,2023-10-19,Website Popup,United Kingdom,Male,55+,Active
SUB1460,First1460,Last1460,user1460@email.com,2023-10-01,Website Popup,United States,Male,25-34,Active
SUB1461,First1461,Last1461,user1461@email.com,2024-05-05,Social Media,United Kingdom,Female,35-44,Active
SUB1462,First1462,Last1462,user1462@email.com,2023-10-31,Website Popup,United States,Male,45-54,Bounced
SUB1463,First1463,Last1463,user1463@email.com,2023-10-06,Referral,Canada,Female,25-34,Active
SUB1464,First1464,Last1464,user1464@email.com,2023-11-22,Social Media,United States,Male,45-54,Active
SUB1465,First1465,Last1465,user1465@email.com,2024-05-28,Website Popup,United States,Female,18-24,Active
SUB1466,First1466,Last1466,user1466@email.com,2023-08-29,Website Popup,United States,Male,18-24,Active
SUB1467,First1467,Last1467,user1467@email.com,2023-12-26,Website Popup,United States,Male,35-44,Active
SUB1468,First1468,Last1468,user1468@email.com,2024-01-05,Social Media,United Kingdom,Male,25-34,Unsubscribed
SUB1469,First1469,Last1469,user1469@email.com,2023-11-18,Social Media,United States,Male,25-34,Active
SUB1470,First1470,Last1470,user1470@email.com,2023-08-31,Referral,Australia,Female,35-44,Active
SUB1471,First1471,Last1471,user1471@email.com,2024-01-11,Social Media,United States,Female,35-44,Active
SUB1472,First1472,Last1472,user1472@email.com,2023-11-04,Website Popup,United Kingdom,Female,35-44,Active
SUB1473,First1473,Last1473,user1473@email.com,2024-02-28,Blog,United States,Male,45-54,Bounced
SUB1474,First1474,Last1474,user1474@email.com,2023-12-10,Website Popup,United Kingdom,Female,35-44,Unsubscribed
SUB1475,First1475,Last1475,user1475@email.com,2023-11-13,Social Media,Canada,Female,35-44,Active
SUB1476,First1476,Last1476,user1476@email.com,2024-03-27,Website Popup,United States,Male,25-34,Active
SUB1477,First1477,Last1477,user1477@email.com,2023-09-22,Social Media,Australia,Male,55+,Active
SUB1478,First1478,Last1478,user1478@email.com,2024-05-14,Checkout,United Kingdom,Female,55+,Bounced
SUB1479,First1479,Last1479,user1479@email.com,2024-06-19,Website Popup,United Kingdom,Male,18-24,Active
SUB1480,First1480,Last1480,user1480@email.com,2024-01-07,Website Popup,United States,Female,55+,Active
SUB1481,First1481,Last1481,user1481@email.com,2023-12-07,Website Popup,United States,Male,18-24,Active
SUB1482,First1482,Last1482,user1482@email.com,2023-12-28,Social Media,United States,Female,25-34,Bounced
SUB1483,First1483,Last1483,user1483@email.com,2024-05-04,Social Media,United States,Male,25-34,Active
SUB1484,First1484,Last1484,user1484@email.com,2024-01-31,Checkout,United Kingdom,Female,18-24,Active
SUB1485,First1485,Last1485,user1485@email.com,2024-02-19,Social Media,United States,Female,25-34,Active
SUB1486,First1486,Last1486,user1486@email.com,2023-08-12,Website Popup,United States,Female,45-54,Active
SUB1487,First1487,Last1487,user1487@email.com,2023-07-18,Website Popup,United States,Female,18-24,Active
SUB1488,First1488,Last1488,user1488@email.com,2024-04-23,Website Popup,Australia,Female,35-44,Unsubscribed
SUB1489,First1489,Last1489,user1489@email.com,2023-11-17,Website Popup,Australia,Female,45-54,Bounced
SUB1490,First1490,Last1490,user1490@email.com,2023-12-09,Social Media,Australia,Female,35-44,Active
SUB1491,First1491,Last1491,user1491@email.com,2023-09-02,Social Media,United Kingdom,Male,25-34,Active
SUB1492,First1492,Last1492,user1492@email.com,2023-07-25,Checkout,Australia,Female,25-34,Active
SUB1493,First1493,Last1493,user1493@email.com,2024-05-21,Website Popup,United States,Male,45-54,Active
SUB1494,First1494,Last1494,user1494@email.com,2023-09-03,Social Media,United States,Female,45-54,Active
SUB1495,First1495,Last1495,user1495@email.com,2024-04-18,Social Media,United States,Female,18-24,Active
SUB1496,First1496,Last1496,user1496@email.com,2023-08-29,Social Media,United States,Male,25-34,Active
SUB1497,First1497,Last1497,user1497@email.com,2023-07-11,Social Media,United States,Female,35-44,Active
SUB1498,First1498,Last1498,user1498@email.com,2024-06-12,Checkout,United Kingdom,Female,45-54,Active
SUB1499,First1499,Last1499,user1499@email.com,2024-01-11,Social Media,Australia,Female,25-34,Active
SUB1500,First1500,Last1500,user1500@email.com,2024-01-03,Referral,United Kingdom,Female,18-24,Active
